kood,korpus,tekstikeel,tekstityyp,elukoht,taust,vanus,sugu,emakeel,kodukeel,keeletase,haridus,abivahendid
doc_637353306070_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306071_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306072_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306073_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306074_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306075_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306076_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306077_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306078_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306079_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306080_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306081_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306082_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306083_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306084_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306085_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306086_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306087_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306088_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306089_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306090_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306091_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306092_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306093_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306094_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306095_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306096_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306097_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306098_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306099_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306100_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306101_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306102_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306103_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306104_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306105_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306106_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306107_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306108_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306109_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306110_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306111_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306112_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306113_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306114_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306115_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306116_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306117_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306118_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306119_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306120_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306121_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306122_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306123_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306124_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306125_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306126_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306127_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306128_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306129_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306130_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306131_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306132_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306133_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306134_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306135_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306136_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306137_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306138_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306139_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306140_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306141_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306142_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306143_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306144_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306145_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306146_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306147_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306148_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306149_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306150_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306151_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306152_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306153_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306154_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306155_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306156_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306157_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306158_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306159_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306160_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306161_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306162_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306163_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306164_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306165_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306166_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306167_item,clWmOIrLa,eesti,NA,muu,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306168_item,clWmOIrLa,eesti,NA,muu,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306169_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306170_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306171_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306172_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306173_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306174_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306175_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306176_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306177_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306178_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306179_item,cFOoRQekA,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306180_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306181_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306182_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306183_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306184_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306185_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306186_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306187_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306188_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306189_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306190_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306191_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306192_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306193_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306194_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306195_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306196_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306197_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306198_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306199_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306200_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306201_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306202_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306203_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306204_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306205_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306206_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306207_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306208_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306209_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306210_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306211_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306212_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306213_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306214_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306215_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306216_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306217_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306218_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306219_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306220_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306221_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306222_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306223_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306224_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306225_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306226_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306227_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306228_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306229_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306230_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306231_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306232_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306233_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306234_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306235_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306236_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306237_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306238_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306239_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306240_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306241_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306242_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306243_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306244_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306245_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306246_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306247_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306248_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306249_item,clWmOIrLa,eesti,NA,muu,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306250_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306251_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306252_item,clWmOIrLa,eesti,NA,muu,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306253_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306254_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306255_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306256_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306257_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306258_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306259_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306260_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306261_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306262_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306263_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306264_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306265_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306266_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306267_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306268_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306269_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306270_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306271_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306272_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306273_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306274_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306275_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306276_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306277_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306278_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306279_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306280_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306281_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306282_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306283_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306284_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306285_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306286_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306287_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306288_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306289_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306290_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306291_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306292_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306293_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306294_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306295_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306296_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306297_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306298_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306299_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306300_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306301_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306302_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306303_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306304_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,mees,NA,NA,NA,NA,NA
doc_637353306305_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306306_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306307_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306308_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306309_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306310_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306311_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306312_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306313_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306314_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306315_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306316_item,cFOoRQekA,eesti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doc_637353306317_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306318_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306319_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306320_item,clWmOIrLa,eesti,NA,idaviru,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306321_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
doc_637353306322_item,clWmOIrLa,eesti,NA,tallinn,NA,NA,naine,NA,NA,NA,NA,NA
